"","can_party","general_votes","ttl_disb","state","lamvotes","tvotes","tdisb","disb","votes"
"296","DEM",169082,83558.88,"NC",4749.12906650646,0.449097402250293,-0.893482805258187,11.3333068120383,28588722724
"297","DEM",106170,0,"NC",3476.6423046754,-0.405715765564188,-0.913999298453049,0,11272068900
"298","DEM",279380,793951.71,"NC",6649.34067746018,0.991609839131425,-0.129266882602428,13.5847779197399,78053184400
"299","DEM",143167,93299.76,"NC",4248.0282380106,0.0979599910350279,-0.995190353729585,11.4435728144849,20496789889
"300","DEM",135905,14887.38,"NC",4102.37126083922,-0.0150275496270783,-0.99988708000064,9.60826915317767,18470169025
"301","DEM",133182,400287.42,"NC",4047.09658597614,-0.0854574405266595,-0.996341821795428,12.8999381180567,17737445124
"302","DEM",139041,59507.93,"NC",4165.57873586833,0.0321784666937529,-0.999482139050638,10.993864859964,19332399681
"303","DEM",128919,382913.33,"NC",3959.80568574464,-0.175943173219824,-0.984400324968119,12.8555639501266,16620108561
"304","DEM",129103,48666.47,"NC",3963.59282273067,-0.117462586143033,-0.993077308600187,10.7927455709183,16667584609
"305","DEM",234115,844480.86,"NC",5906.53877382899,0.987768871173159,-0.155925165195692,13.6464773506748,54809833225
"306","DEM",156049,92433.59,"NC",4500.5548355878,0.288708446862077,-0.957417063097628,11.434245719708,24351290401
"307","DEM",80377,213602.98,"ND",2884.95386945536,-0.712771789866181,-0.701396019072649,12.2718743372817,6460462129
"308","DEM",144644,246494.17,"OH",4277.3517371116,0.142537275757131,-0.989789434687871,12.4150936210696,20921886736
"309","DEM",199791,681184.44,"OH",5311.15573549506,0.92523598556459,-0.379392107214057,13.4315883854663,39916443681
"310","DEM",98981,81874.2,"OH",3317.03119774584,-0.509642838784285,-0.860386062692728,11.3129392018974,9797238361
"311","DEM",88780,4890.34,"OH",3083.79994928985,-0.572344987698042,-0.820012935908287,8.49501710970419,7881888400
"312","DEM",89638,9072.85,"OH",3103.74582741546,-0.566920265154373,-0.823772670678808,9.1130417164638,8034971044
"313","DEM",87794,3774,"OH",3060.79973009845,-0.579748896924218,-0.814795199123775,8.2358907259285,7707786436
"314","DEM",193966,702774.18,"OH",5206.87179184059,0.919421500448294,-0.393273574644175,13.4627908958609,37622809156
"315","DEM",109981,8434.05,"OH",3559.80313784637,-0.364918144761103,-0.931039605830017,9.04003236267404,12095820361
"316","DEM",242917,621791.25,"OH",6054.45349553383,0.963212468786693,-0.268741027708544,13.3403597044589,59008668889
"317","DEM",112638,22896.78,"OH",3617.22013075381,-0.337151873621754,-0.941450271715581,10.0387515683019,12687319044
"318","DEM",208610,1252585.81,"OH",5467.15243660773,0.988967686635694,0.148131410546326,14.0407206205724,43518132100
"319","DEM",130907,248477,"OH",4000.62943407611,-0.112070689361331,-0.993700236784754,12.4231055649033,17136642649
"320","DEM",113960,38130.71,"OH",3645.6214119123,-0.324920729478908,-0.945741254019774,10.548775273187,12986881600
"321","DEM",119830,17945.65,"OH",3770.44178442893,-0.243386998783733,-0.969929259700442,9.79510302471451,14359228900
"322","DEM",103273,67794.59,"OK",3412.76556492964,-0.460008783867318,-0.887914364544752,11.1242376772345,10665312529
