,Unnamed: 0,state,date,retail,grocery,parks,transit,workplaces,residential,fips,cases,deaths
351,1265,Kansas,2020-03-10,9,6,50.0,5.0,-2,0,20,1,0
352,1266,Kentucky,2020-03-10,6,10,14.0,1.0,0,1,21,7,0
353,1267,Louisiana,2020-03-10,11,12,20.0,5.0,1,0,22,6,0
354,1269,Maryland,2020-03-10,5,5,37.0,-2.0,2,0,24,9,0
355,1270,Massachusetts,2020-03-10,5,7,33.0,-7.0,0,1,25,92,0
356,1271,Michigan,2020-03-10,11,5,48.0,5.0,-1,0,26,2,0
357,1272,Minnesota,2020-03-10,6,4,6.0,-1.0,-2,1,27,3,0
358,1274,Missouri,2020-03-10,11,11,46.0,1.0,0,-1,29,1,0
359,1276,Nebraska,2020-03-10,5,6,29.0,4.0,-4,1,31,17,0
360,1277,Nevada,2020-03-10,2,7,-5.0,-6.0,-1,1,32,4,0
361,1278,New Hampshire,2020-03-10,8,6,31.0,5.0,-1,1,33,5,0
362,1279,New Jersey,2020-03-10,5,10,34.0,-7.0,-2,1,34,15,1
363,1281,New York,2020-03-10,1,7,14.0,-7.0,-1,1,36,173,0
364,1282,North Carolina,2020-03-10,7,7,37.0,1.0,1,0,37,7,0
365,1284,Ohio,2020-03-10,5,6,13.0,2.0,0,0,39,3,0
366,1285,Oklahoma,2020-03-10,10,12,64.0,9.0,2,-1,40,2,0
367,1286,Oregon,2020-03-10,8,8,71.0,3.0,0,0,41,14,0
368,1287,Pennsylvania,2020-03-10,6,5,17.0,-2.0,0,1,42,12,0
369,1288,Rhode Island,2020-03-10,8,2,65.0,-6.0,0,0,44,5,0
370,1289,South Carolina,2020-03-10,9,9,34.0,8.0,1,0,45,9,0
371,1290,South Dakota,2020-03-10,9,20,22.0,10.0,0,-1,46,5,1
372,1291,Tennessee,2020-03-10,8,8,26.0,3.0,-1,1,47,7,0
373,1292,Texas,2020-03-10,10,6,39.0,3.0,-10,1,48,31,0
374,1293,Utah,2020-03-10,8,14,77.0,-2.0,1,-1,49,4,0
375,1294,Vermont,2020-03-10,1,3,2.0,3.0,-1,1,50,1,0
376,1295,Virginia,2020-03-10,6,8,40.0,-1.0,1,0,51,8,0
377,1296,Washington,2020-03-10,1,5,37.0,-15.0,-11,4,53,279,24
378,1298,Wisconsin,2020-03-10,6,6,38.0,4.0,1,0,55,3,0
379,1303,Arizona,2020-03-11,5,6,-14.0,-2.0,-10,3,4,9,0
380,1304,Arkansas,2020-03-11,12,14,61.0,2.0,4,-1,5,1,0
381,1305,California,2020-03-11,3,9,12.0,-10.0,-3,2,6,202,4
382,1306,Colorado,2020-03-11,7,14,48.0,-1.0,1,-1,8,34,0
383,1307,Connecticut,2020-03-11,5,12,30.0,-3.0,-1,0,9,3,0
384,1308,Delaware,2020-03-11,7,7,24.0,1.0,1,0,10,1,0
385,1309,District of Columbia,2020-03-11,0,3,5.0,0.0,-5,2,11,10,0
386,1310,Florida,2020-03-11,6,7,20.0,-1.0,0,0,12,26,2
387,1311,Georgia,2020-03-11,6,7,38.0,0.0,-1,0,13,31,0
388,1312,Hawaii,2020-03-11,-2,1,4.0,-6.0,0,1,15,2,0
389,1314,Illinois,2020-03-11,6,13,15.0,-2.0,-1,0,17,25,0
390,1315,Indiana,2020-03-11,8,9,22.0,6.0,0,0,18,11,0
391,1316,Iowa,2020-03-11,8,22,50.0,9.0,4,-1,19,14,0
392,1317,Kansas,2020-03-11,15,15,112.0,16.0,-1,-2,20,1,0
393,1318,Kentucky,2020-03-11,9,17,42.0,3.0,0,0,21,7,0
394,1319,Louisiana,2020-03-11,14,14,54.0,10.0,1,-2,22,13,0
395,1321,Maryland,2020-03-11,4,6,27.0,-2.0,1,0,24,13,0
396,1322,Massachusetts,2020-03-11,5,13,25.0,-10.0,-3,1,25,95,0
397,1323,Michigan,2020-03-11,7,14,14.0,4.0,1,0,26,2,0
398,1324,Minnesota,2020-03-11,7,7,11.0,-2.0,-3,1,27,5,0
399,1325,Mississippi,2020-03-11,15,10,36.0,12.0,-9,0,28,1,0
400,1326,Missouri,2020-03-11,19,13,50.0,10.0,4,-3,29,1,0
401,1328,Nebraska,2020-03-11,9,14,65.0,8.0,-4,0,31,23,0
402,1329,Nevada,2020-03-11,5,11,11.0,-1.0,0,1,32,7,0
403,1330,New Hampshire,2020-03-11,7,9,13.0,4.0,0,1,33,5,0
404,1331,New Jersey,2020-03-11,6,12,48.0,-8.0,-3,1,34,23,1
405,1332,New Mexico,2020-03-11,12,21,30.0,8.0,1,-1,35,4,0
406,1333,New York,2020-03-11,3,11,20.0,-8.0,-1,1,36,217,0
407,1334,North Carolina,2020-03-11,8,7,51.0,2.0,0,-1,37,8,0
408,1335,North Dakota,2020-03-11,8,10,21.0,12.0,2,-1,38,1,0
409,1336,Ohio,2020-03-11,8,11,25.0,4.0,0,0,39,4,0
410,1337,Oklahoma,2020-03-11,15,15,73.0,15.0,4,-2,40,2,0
411,1338,Oregon,2020-03-11,8,9,57.0,1.0,0,0,41,20,0
412,1339,Pennsylvania,2020-03-11,7,10,29.0,0.0,-1,0,42,16,0
413,1340,Rhode Island,2020-03-11,7,5,56.0,-7.0,-3,1,44,5,0
414,1341,South Carolina,2020-03-11,10,7,43.0,10.0,1,-1,45,10,0
415,1342,South Dakota,2020-03-11,7,25,50.0,10.0,0,-1,46,8,1
416,1343,Tennessee,2020-03-11,8,11,43.0,3.0,0,0,47,8,0
417,1344,Texas,2020-03-11,12,14,49.0,4.0,-9,1,48,33,0
418,1345,Utah,2020-03-11,8,19,52.0,0.0,1,-1,49,5,0
419,1346,Vermont,2020-03-11,3,5,-4.0,2.0,-1,1,50,2,0
420,1347,Virginia,2020-03-11,7,9,40.0,0.0,-1,0,51,10,0
421,1348,Washington,2020-03-11,1,9,46.0,-16.0,-11,4,53,338,29
422,1350,Wisconsin,2020-03-11,5,7,15.0,3.0,1,0,55,6,0
423,1351,Wyoming,2020-03-11,8,16,16.0,6.0,2,-1,56,1,0
424,1354,Alaska,2020-03-12,12,19,21.0,-1.0,-9,2,2,1,0
425,1355,Arizona,2020-03-12,6,15,-15.0,-6.0,-12,4,4,9,0
426,1356,Arkansas,2020-03-12,14,33,69.0,4.0,2,-1,5,6,0
427,1357,California,2020-03-12,-3,13,-15.0,-18.0,-6,4,6,252,4
428,1358,Colorado,2020-03-12,6,27,22.0,-8.0,-2,1,8,49,1
429,1359,Connecticut,2020-03-12,5,34,10.0,-9.0,-2,2,9,6,0
430,1360,Delaware,2020-03-12,9,18,17.0,0.0,-2,0,10,4,0
431,1361,District of Columbia,2020-03-12,-4,11,0.0,-13.0,-9,3,11,10,0
432,1362,Florida,2020-03-12,5,17,17.0,-2.0,-1,0,12,46,2
433,1363,Georgia,2020-03-12,8,24,23.0,-2.0,-1,0,13,31,1
434,1364,Hawaii,2020-03-12,-2,5,-12.0,-9.0,-1,2,15,2,0
435,1366,Illinois,2020-03-12,7,32,19.0,-5.0,-1,1,17,32,0
436,1367,Indiana,2020-03-12,7,23,32.0,5.0,-1,1,18,12,0
437,1368,Iowa,2020-03-12,5,22,31.0,5.0,0,0,19,16,0
438,1369,Kansas,2020-03-12,10,22,65.0,11.0,-4,0,20,5,1
439,1370,Kentucky,2020-03-12,2,21,13.0,-1.0,-2,1,21,11,0
440,1371,Louisiana,2020-03-12,11,25,35.0,5.0,0,-1,22,14,0
441,1372,Maine,2020-03-12,9,28,18.0,4.0,3,0,23,1,0
442,1373,Maryland,2020-03-12,8,19,33.0,-7.0,-1,1,24,13,0
443,1374,Massachusetts,2020-03-12,5,32,14.0,-17.0,-5,3,25,108,0
444,1375,Michigan,2020-03-12,7,28,28.0,2.0,-1,1,26,12,0
445,1376,Minnesota,2020-03-12,3,14,-10.0,-8.0,-4,2,27,9,0
446,1377,Mississippi,2020-03-12,14,24,45.0,12.0,-10,0,28,1,0
447,1378,Missouri,2020-03-12,8,24,26.0,1.0,1,0,29,2,0
448,1380,Nebraska,2020-03-12,8,23,34.0,8.0,-7,2,31,24,0
449,1381,Nevada,2020-03-12,2,13,-3.0,-8.0,-1,1,32,11,0
450,1382,New Hampshire,2020-03-12,7,30,12.0,2.0,1,1,33,6,0
451,1383,New Jersey,2020-03-12,5,25,19.0,-14.0,-5,3,34,29,1
452,1384,New Mexico,2020-03-12,13,37,28.0,10.0,-4,0,35,6,0
453,1385,New York,2020-03-12,1,27,6.0,-13.0,-3,2,36,326,0
454,1386,North Carolina,2020-03-12,9,18,44.0,-1.0,-2,0,37,16,0
455,1387,North Dakota,2020-03-12,9,20,5.0,4.0,-1,0,38,1,0
456,1388,Ohio,2020-03-12,9,32,50.0,2.0,-1,0,39,5,0
457,1389,Oklahoma,2020-03-12,15,27,74.0,14.0,1,-2,40,2,0
458,1390,Oregon,2020-03-12,4,17,43.0,-3.0,-3,1,41,30,0
459,1391,Pennsylvania,2020-03-12,8,21,39.0,-4.0,-2,1,42,22,0
460,1392,Rhode Island,2020-03-12,6,24,33.0,-9.0,-1,1,44,5,0
461,1393,South Carolina,2020-03-12,11,15,43.0,11.0,0,-1,45,12,0
462,1394,South Dakota,2020-03-12,3,25,14.0,8.0,-3,1,46,8,1
463,1395,Tennessee,2020-03-12,7,24,30.0,1.0,-2,0,47,18,0
464,1396,Texas,2020-03-12,11,26,48.0,1.0,-11,1,48,41,0
465,1397,Utah,2020-03-12,10,47,65.0,-2.0,-1,0,49,7,0
466,1398,Vermont,2020-03-12,3,14,6.0,-2.0,1,1,50,2,0
467,1399,Virginia,2020-03-12,7,20,44.0,-3.0,-3,0,51,17,0
468,1400,Washington,2020-03-12,-1,15,39.0,-20.0,-14,5,53,419,32
469,1402,Wisconsin,2020-03-12,6,19,11.0,2.0,1,1,55,8,0
470,1403,Wyoming,2020-03-12,6,26,4.0,10.0,0,0,56,1,0
471,1405,Alabama,2020-03-13,7,32,26.0,7.0,-2,0,1,6,0
472,1406,Alaska,2020-03-13,7,19,16.0,0.0,-10,3,2,1,0
473,1407,Arizona,2020-03-13,0,20,-16.0,-7.0,-12,4,4,9,0
474,1408,Arkansas,2020-03-13,5,25,15.0,2.0,-2,2,5,7,0
475,1409,California,2020-03-13,-3,31,-20.0,-21.0,-8,5,6,320,5
476,1410,Colorado,2020-03-13,-6,27,-22.0,-17.0,-8,5,8,78,2
477,1411,Connecticut,2020-03-13,-4,30,6.0,-18.0,-12,6,9,11,0
478,1412,Delaware,2020-03-13,6,18,34.0,-9.0,-5,3,10,4,0
479,1413,District of Columbia,2020-03-13,-12,14,-5.0,-21.0,-15,5,11,10,0
480,1414,Florida,2020-03-13,1,22,14.0,-8.0,-5,2,12,70,2
481,1415,Georgia,2020-03-13,3,33,39.0,-5.0,-8,1,13,41,1
482,1416,Hawaii,2020-03-13,-4,9,-8.0,-8.0,-1,2,15,2,0
483,1417,Idaho,2020-03-13,6,33,33.0,2.0,0,0,16,1,0
484,1418,Illinois,2020-03-13,5,43,19.0,-6.0,-4,1,17,46,0
485,1419,Indiana,2020-03-13,5,27,37.0,5.0,-4,1,18,12,0
486,1420,Iowa,2020-03-13,10,33,39.0,11.0,0,-2,19,17,0
487,1421,Kansas,2020-03-13,8,26,22.0,11.0,-6,0,20,6,1
488,1422,Kentucky,2020-03-13,3,27,39.0,-1.0,-4,2,21,11,0
489,1423,Louisiana,2020-03-13,5,36,22.0,0.0,-1,0,22,36,0
490,1424,Maine,2020-03-13,-4,17,-19.0,-9.0,-3,4,23,2,0
491,1425,Maryland,2020-03-13,1,19,39.0,-13.0,-4,3,24,18,0
492,1426,Massachusetts,2020-03-13,-5,30,-16.0,-26.0,-14,8,25,123,0
493,1427,Michigan,2020-03-13,-5,29,8.0,-3.0,-7,4,26,25,0
494,1428,Minnesota,2020-03-13,2,20,-2.0,-7.0,-6,3,27,14,0
495,1429,Mississippi,2020-03-13,5,21,23.0,9.0,-12,1,28,6,0
496,1430,Missouri,2020-03-13,12,24,37.0,6.0,10,0,29,4,0
497,1431,Montana,2020-03-13,0,20,-16.0,1.0,-3,2,30,4,0
498,1432,Nebraska,2020-03-13,3,32,16.0,2.0,-11,3,31,27,0
499,1433,Nevada,2020-03-13,1,24,-8.0,-11.0,-4,3,32,19,0
500,1434,New Hampshire,2020-03-13,-1,31,-23.0,-13.0,-3,4,33,7,0
501,1435,New Jersey,2020-03-13,-1,27,39.0,-20.0,-9,6,34,50,1
502,1436,New Mexico,2020-03-13,1,39,-13.0,3.0,-6,3,35,10,0
503,1437,New York,2020-03-13,-6,28,1.0,-19.0,-8,5,36,421,0
504,1438,North Carolina,2020-03-13,5,24,37.0,-4.0,-3,0,37,18,0
505,1439,North Dakota,2020-03-13,3,19,5.0,4.0,-2,2,38,1,0
506,1440,Ohio,2020-03-13,-1,21,46.0,1.0,-4,2,39,13,0
507,1441,Oklahoma,2020-03-13,3,14,-14.0,8.0,-7,3,40,3,0
508,1442,Oregon,2020-03-13,-4,20,-7.0,-11.0,-6,4,41,30,0
509,1443,Pennsylvania,2020-03-13,1,22,33.0,-11.0,-7,3,42,41,0
510,1444,Rhode Island,2020-03-13,-1,34,-10.0,-21.0,-3,4,44,20,0
511,1445,South Carolina,2020-03-13,8,22,41.0,10.0,-2,-1,45,13,0
512,1446,South Dakota,2020-03-13,1,36,12.0,4.0,-1,3,46,9,1
513,1447,Tennessee,2020-03-13,2,23,29.0,0.0,-6,2,47,26,0
514,1448,Texas,2020-03-13,1,31,4.0,-5.0,-15,4,48,58,0
515,1449,Utah,2020-03-13,-2,44,12.0,-9.0,-4,3,49,7,0
516,1450,Vermont,2020-03-13,-3,14,-16.0,-20.0,-4,4,50,2,0
517,1451,Virginia,2020-03-13,3,22,46.0,-8.0,-8,3,51,30,0
518,1452,Washington,2020-03-13,-9,17,-15.0,-28.0,-17,7,53,511,37
519,1454,Wisconsin,2020-03-13,2,25,13.0,2.0,0,2,55,19,0
520,1455,Wyoming,2020-03-13,-3,29,-2.0,3.0,-3,3,56,2,0
521,1457,Alabama,2020-03-14,1,28,55.0,12.0,4,0,1,12,0
522,1458,Alaska,2020-03-14,0,19,37.0,1.0,-1,1,2,1,0
523,1459,Arizona,2020-03-14,-5,18,-6.0,-2.0,-2,2,4,12,0
524,1460,Arkansas,2020-03-14,-7,11,-21.0,-1.0,0,4,5,9,0
525,1461,California,2020-03-14,-13,23,-37.0,-24.0,-6,6,6,381,5
526,1462,Colorado,2020-03-14,-14,18,-17.0,-15.0,-4,5,8,103,2
527,1463,Connecticut,2020-03-14,-7,16,95.0,-12.0,-3,3,9,20,0
528,1464,Delaware,2020-03-14,-1,11,84.0,-3.0,0,2,10,4,0
529,1465,District of Columbia,2020-03-14,-28,5,-26.0,-30.0,-9,4,11,16,0
530,1466,Florida,2020-03-14,-6,16,8.0,-10.0,-1,2,12,70,3
531,1467,Georgia,2020-03-14,-4,17,50.0,-4.0,0,2,13,65,1
532,1468,Hawaii,2020-03-14,-6,6,2.0,-9.0,-4,2,15,4,0
533,1469,Idaho,2020-03-14,-6,26,-11.0,-2.0,-1,3,16,5,0
534,1470,Illinois,2020-03-14,-7,31,-13.0,-8.0,0,3,17,66,0
535,1471,Indiana,2020-03-14,-7,15,1.0,1.0,-1,3,18,15,0
536,1472,Iowa,2020-03-14,-7,18,-16.0,-1.0,1,3,19,18,0
537,1473,Kansas,2020-03-14,-11,16,-19.0,3.0,-1,3,20,8,1
538,1474,Kentucky,2020-03-14,-8,16,-4.0,-1.0,-2,3,21,18,0
539,1475,Louisiana,2020-03-14,-4,21,9.0,-1.0,-1,2,22,77,1
540,1476,Maine,2020-03-14,-1,19,18.0,-6.0,-1,2,23,3,0
541,1477,Maryland,2020-03-14,-7,11,66.0,-11.0,-2,3,24,27,0
542,1478,Massachusetts,2020-03-14,-11,16,61.0,-19.0,-4,4,25,138,0
543,1479,Michigan,2020-03-14,-13,13,16.0,-5.0,2,4,26,33,0
544,1480,Minnesota,2020-03-14,-7,15,-14.0,-10.0,-1,4,27,21,0
545,1481,Mississippi,2020-03-14,3,21,41.0,10.0,0,-1,28,6,0
546,1482,Missouri,2020-03-14,-6,18,-16.0,-3.0,1,3,29,5,0
547,1483,Montana,2020-03-14,-15,13,-44.0,-5.0,-6,4,30,6,0
548,1484,Nebraska,2020-03-14,-17,5,-25.0,-10.0,-6,7,31,29,0
549,1485,Nevada,2020-03-14,-6,22,-19.0,-9.0,-5,3,32,21,0
550,1486,New Hampshire,2020-03-14,-5,20,23.0,-4.0,0,2,33,7,0
551,1487,New Jersey,2020-03-14,-7,16,87.0,-16.0,-2,4,34,75,2
552,1488,New Mexico,2020-03-14,-5,24,20.0,8.0,-2,2,35,13,0
553,1489,New York,2020-03-14,-9,21,20.0,-20.0,-2,4,36,610,2
554,1490,North Carolina,2020-03-14,-1,17,57.0,-4.0,0,1,37,25,0
555,1491,North Dakota,2020-03-14,-2,15,-14.0,-6.0,2,3,38,1,0
556,1492,Ohio,2020-03-14,-12,11,9.0,-4.0,-3,4,39,26,0
557,1493,Oklahoma,2020-03-14,-5,13,-24.0,7.0,-3,3,40,4,0
558,1494,Oregon,2020-03-14,-18,7,-12.0,-16.0,-6,6,41,36,1
559,1495,Pennsylvania,2020-03-14,-7,13,40.0,-8.0,-2,3,42,47,0
560,1496,Rhode Island,2020-03-14,-9,20,98.0,-16.0,-4,3,44,20,0
561,1497,South Carolina,2020-03-14,4,18,64.0,10.0,1,0,45,19,0
562,1498,South Dakota,2020-03-14,-21,7,-41.0,-16.0,-6,8,46,9,1
563,1499,Tennessee,2020-03-14,-4,19,27.0,1.0,1,2,47,32,0
564,1500,Texas,2020-03-14,-8,14,-3.0,-2.0,-3,2,48,69,0
565,1501,Utah,2020-03-14,-13,23,15.0,-8.0,-3,4,49,21,0
566,1502,Vermont,2020-03-14,-6,11,21.0,-5.0,-3,3,50,5,0
567,1503,Virginia,2020-03-14,-7,14,37.0,-6.0,-3,3,51,42,1
568,1504,Washington,2020-03-14,-19,8,3.0,-22.0,-8,6,53,609,40
569,1506,Wisconsin,2020-03-14,-5,23,2.0,-2.0,2,3,55,27,0
570,1507,Wyoming,2020-03-14,-7,20,-15.0,8.0,-2,3,56,3,0
571,1509,Alabama,2020-03-15,-7,16,16.0,6.0,-4,2,1,23,0
572,1510,Alaska,2020-03-15,5,14,58.0,7.0,-1,0,2,1,0
573,1511,Arizona,2020-03-15,-2,16,15.0,-3.0,-4,1,4,13,0
574,1512,Arkansas,2020-03-15,-5,14,-4.0,1.0,-4,3,5,16,0
575,1513,California,2020-03-15,-16,11,-25.0,-23.0,-8,6,6,478,6
576,1514,Colorado,2020-03-15,-14,12,16.0,-18.0,-10,4,8,136,2
577,1515,Connecticut,2020-03-15,-13,4,56.0,-19.0,-8,5,9,26,0
578,1516,Delaware,2020-03-15,-7,6,38.0,-16.0,-8,3,10,7,0
579,1517,District of Columbia,2020-03-15,-35,-7,-43.0,-39.0,-17,6,11,17,0
580,1518,Florida,2020-03-15,-9,9,12.0,-13.0,-6,3,12,109,3
581,1519,Georgia,2020-03-15,-12,8,2.0,-13.0,-9,3,13,97,1
582,1520,Hawaii,2020-03-15,-8,5,-7.0,-11.0,-5,3,15,7,0
583,1521,Idaho,2020-03-15,2,26,28.0,2.0,-8,3,16,5,0
584,1522,Illinois,2020-03-15,-8,25,25.0,-13.0,-5,3,17,94,0
585,1523,Indiana,2020-03-15,-7,12,37.0,0.0,-5,2,18,19,0
586,1524,Iowa,2020-03-15,0,30,18.0,1.0,-2,1,19,22,0
587,1525,Kansas,2020-03-15,-6,10,-28.0,5.0,-6,3,20,9,1
588,1526,Kentucky,2020-03-15,-11,12,9.0,-3.0,-8,3,21,21,0
589,1527,Louisiana,2020-03-15,-5,16,23.0,0.0,-4,2,22,103,2
590,1528,Maine,2020-03-15,0,26,39.0,0.0,2,2,23,12,0
591,1529,Maryland,2020-03-15,-13,2,20.0,-19.0,-11,5,24,32,0
592,1530,Massachusetts,2020-03-15,-15,5,43.0,-26.0,-8,5,25,164,0
593,1531,Michigan,2020-03-15,-11,10,87.0,-8.0,-4,3,26,53,0
594,1532,Minnesota,2020-03-15,-5,19,31.0,-15.0,-4,3,27,35,0
595,1533,Mississippi,2020-03-15,2,17,32.0,10.0,-4,1,28,10,0
596,1534,Missouri,2020-03-15,-2,17,-8.0,-5.0,-2,2,29,5,0
597,1535,Montana,2020-03-15,-14,10,-31.0,0.0,-6,4,30,6,0
598,1536,Nebraska,2020-03-15,-12,10,-20.0,-5.0,-2,4,31,31,0
599,1537,Nevada,2020-03-15,-6,21,-2.0,-17.0,-7,3,32,26,0
600,1538,New Hampshire,2020-03-15,-6,10,24.0,-7.0,-3,3,33,13,0
601,1539,New Jersey,2020-03-15,-14,6,79.0,-24.0,-8,5,34,98,2
602,1540,New Mexico,2020-03-15,-7,16,19.0,6.0,-5,3,35,17,0
603,1541,New York,2020-03-15,-14,14,28.0,-25.0,-7,4,36,732,6
604,1542,North Carolina,2020-03-15,-8,13,-3.0,-14.0,-9,3,37,32,0
605,1543,North Dakota,2020-03-15,-8,13,-13.0,-7.0,-1,3,38,1,0
606,1544,Ohio,2020-03-15,-9,17,46.0,-6.0,-7,3,39,37,0
607,1545,Oklahoma,2020-03-15,-5,9,-21.0,4.0,-4,2,40,8,0
608,1546,Oregon,2020-03-15,-11,4,16.0,-14.0,-9,4,41,39,1
609,1547,Pennsylvania,2020-03-15,-8,8,63.0,-15.0,-7,3,42,68,0
610,1548,Rhode Island,2020-03-15,-13,6,81.0,-21.0,-5,4,44,20,0
611,1549,South Carolina,2020-03-15,2,23,15.0,16.0,-3,1,45,28,0
612,1550,South Dakota,2020-03-15,-8,12,1.0,-4.0,-6,4,46,9,1
613,1551,Tennessee,2020-03-15,-8,13,-2.0,-5.0,-7,3,47,39,0
614,1552,Texas,2020-03-15,-9,7,-17.0,-7.0,-7,3,48,80,0
615,1553,Utah,2020-03-15,-6,24,68.0,-4.0,-19,4,49,29,0
616,1554,Vermont,2020-03-15,-8,14,10.0,-32.0,-8,3,50,8,0
617,1555,Virginia,2020-03-15,-14,5,-13.0,-17.0,-11,5,51,45,1
618,1556,Washington,2020-03-15,-10,5,28.0,-22.0,-11,4,53,675,42
619,1558,Wisconsin,2020-03-15,-5,13,47.0,-7.0,-1,2,55,33,0
620,1559,Wyoming,2020-03-15,-4,17,3.0,0.0,-3,2,56,3,0
621,1561,Alabama,2020-03-16,-2,24,22.0,2.0,-10,4,1,29,0
622,1562,Alaska,2020-03-16,1,20,29.0,-6.0,-12,4,2,3,0
623,1563,Arizona,2020-03-16,0,22,13.0,-9.0,-19,5,4,18,0
624,1564,Arkansas,2020-03-16,-6,13,-20.0,-6.0,-16,7,5,22,0
625,1565,California,2020-03-16,-12,21,-27.0,-31.0,-24,11,6,588,11
626,1566,Colorado,2020-03-16,-7,22,44.0,-23.0,-21,7,8,161,2
627,1567,Connecticut,2020-03-16,-7,26,16.0,-25.0,-23,9,9,41,0
628,1568,Delaware,2020-03-16,0,15,9.0,-15.0,-19,7,10,8,0
629,1569,District of Columbia,2020-03-16,-31,-1,-35.0,-43.0,-40,16,11,22,0
630,1570,Florida,2020-03-16,-6,14,0.0,-16.0,-18,6,12,141,4
631,1571,Georgia,2020-03-16,-8,18,-4.0,-20.0,-20,7,13,118,1
632,1572,Hawaii,2020-03-16,-10,7,-34.0,-15.0,-17,7,15,10,0
633,1573,Idaho,2020-03-16,2,31,65.0,-2.0,-4,1,16,5,0
634,1574,Illinois,2020-03-16,-10,30,-19.0,-27.0,-19,8,17,104,0
635,1575,Indiana,2020-03-16,-5,26,4.0,-3.0,-14,6,18,24,1
636,1576,Iowa,2020-03-16,-3,48,15.0,-5.0,-15,5,19,22,0
637,1577,Kansas,2020-03-16,-7,21,-6.0,-3.0,-18,7,20,11,1
638,1578,Kentucky,2020-03-16,-8,24,-1.0,-9.0,-14,7,21,22,1
639,1579,Louisiana,2020-03-16,-3,24,8.0,-7.0,-11,5,22,137,3
640,1580,Maine,2020-03-16,-7,24,14.0,-11.0,-14,6,23,17,0
641,1581,Maryland,2020-03-16,-7,16,12.0,-28.0,-24,10,24,39,0
642,1582,Massachusetts,2020-03-16,-12,16,8.0,-41.0,-30,12,25,197,0
643,1583,Michigan,2020-03-16,-17,24,13.0,-17.0,-21,9,26,54,0
644,1584,Minnesota,2020-03-16,-5,20,-13.0,-27.0,-16,8,27,54,0
645,1585,Mississippi,2020-03-16,4,25,24.0,4.0,-14,4,28,12,0
646,1586,Missouri,2020-03-16,-2,30,-11.0,-13.0,-14,6,29,9,0
647,1587,Montana,2020-03-16,-2,29,10.0,2.0,-16,5,30,8,0
648,1588,Nebraska,2020-03-16,-5,29,8.0,-4.0,-14,7,31,33,0
649,1589,Nevada,2020-03-16,-5,28,-14.0,-19.0,-20,7,32,45,1
650,1590,New Hampshire,2020-03-16,-1,28,22.0,-11.0,-16,7,33,17,0
651,1591,New Jersey,2020-03-16,-10,18,9.0,-35.0,-25,11,34,176,3
652,1592,New Mexico,2020-03-16,-2,25,36.0,4.0,-20,5,35,21,0
653,1593,New York,2020-03-16,-15,24,-10.0,-36.0,-25,10,36,950,10
654,1594,North Carolina,2020-03-16,-4,21,22.0,-15.0,-15,5,37,34,0
655,1595,North Dakota,2020-03-16,-4,26,-16.0,-8.0,-13,6,38,1,0
656,1596,Ohio,2020-03-16,-16,26,16.0,-9.0,-18,7,39,50,0
657,1597,Oklahoma,2020-03-16,-2,21,-17.0,-2.0,-19,6,40,10,0
658,1598,Oregon,2020-03-16,-5,17,53.0,-16.0,-22,7,41,46,1
659,1599,Pennsylvania,2020-03-16,-6,18,10.0,-26.0,-22,8,42,81,0
660,1600,Rhode Island,2020-03-16,-8,20,41.0,-32.0,-22,9,44,21,0
661,1601,South Carolina,2020-03-16,-1,24,13.0,-1.0,-10,4,45,33,1
662,1602,South Dakota,2020-03-16,-7,21,2.0,-5.0,-15,7,46,10,1
663,1603,Tennessee,2020-03-16,-4,20,10.0,-7.0,-15,6,47,52,0
664,1604,Texas,2020-03-16,-4,17,-2.0,-13.0,-22,7,48,87,1
665,1605,Utah,2020-03-16,-7,30,62.0,-17.0,-22,8,49,40,0
666,1606,Vermont,2020-03-16,-5,18,15.0,-23.0,-13,6,50,12,0
667,1607,Virginia,2020-03-16,-7,14,10.0,-25.0,-20,9,51,51,1
668,1608,Washington,2020-03-16,-13,19,45.0,-31.0,-26,9,53,794,48
669,1610,Wisconsin,2020-03-16,-10,19,7.0,-16.0,-13,6,55,47,0
670,1611,Wyoming,2020-03-16,1,33,16.0,3.0,-16,4,56,10,0
671,1613,Alabama,2020-03-17,-11,17,25.0,-1.0,-17,7,1,39,0
672,1614,Alaska,2020-03-17,-14,8,12.0,-12.0,-15,7,2,6,0
673,1615,Arizona,2020-03-17,-9,20,9.0,-9.0,-24,8,4,20,0
674,1616,Arkansas,2020-03-17,-10,10,25.0,-6.0,-19,8,5,22,0
675,1617,California,2020-03-17,-23,11,-12.0,-34.0,-33,14,6,732,14
676,1618,Colorado,2020-03-17,-24,14,14.0,-29.0,-34,13,8,183,3
677,1619,Connecticut,2020-03-17,-27,8,-10.0,-30.0,-31,14,9,68,0
678,1620,Delaware,2020-03-17,-17,4,36.0,-21.0,-27,11,10,16,0
679,1621,District of Columbia,2020-03-17,-40,-6,-22.0,-55.0,-52,19,11,31,0
680,1622,Florida,2020-03-17,-11,14,1.0,-18.0,-22,8,12,210,6
681,1623,Georgia,2020-03-17,-14,13,12.0,-21.0,-25,11,13,142,1
682,1624,Hawaii,2020-03-17,-18,1,-43.0,-22.0,-23,12,15,14,0
683,1625,Idaho,2020-03-17,-7,22,56.0,-2.0,-19,7,16,9,0
684,1626,Illinois,2020-03-17,-23,17,44.0,-30.0,-31,12,17,159,1
