expedition_id,peak_id,peak_name,year,season,basecamp_date,highpoint_date,termination_date,termination_reason,highpoint_metres,members,member_deaths,hired_staff,hired_staff_deaths,oxygen_used,trekking_agency
LAMJ82101,LAMJ,Lamjung Himal,1982,Spring,4/8/1982,5/6/1982,NA,Success (main peak),6983,8,0,8,0,FALSE,NA
LAMJ82102,LAMJ,Lamjung Himal,1982,Spring,4/11/1982,5/6/1982,NA,Success (main peak),6983,3,0,2,0,FALSE,NA
LAMJ80101,LAMJ,Lamjung Himal,1980,Spring,4/5/1980,5/13/1980,5/18/1980,Success (main peak),6983,10,0,3,0,FALSE,NA
LAMJ76101,LAMJ,Lamjung Himal,1976,Spring,4/1/1976,4/28/1976,NA,Success (main peak),6983,19,0,3,0,FALSE,NA
LAMJ74301,LAMJ,Lamjung Himal,1974,Autumn,9/15/1974,10/20/1974,NA,Success (main peak),6983,6,0,4,0,FALSE,NA
LAMJ74101,LAMJ,Lamjung Himal,1974,Spring,4/6/1974,4/25/1974,5/8/1974,Success (main peak),6983,9,0,0,0,FALSE,NA
KALI83101,KALI,Kali Himal,1983,Spring,4/4/1983,5/4/1983,NA,Success (main peak),6985,4,0,0,0,FALSE,NA
KALI84101,KALI,Kali Himal,1984,Spring,3/23/1984,4/9/1984,NA,Success (main peak),6985,7,0,6,0,FALSE,NA
KALI94101,KALI,Kali Himal,1994,Spring,4/7/1994,5/6/1994,5/9/1994,Success (main peak),6985,7,0,0,0,FALSE,Everest Adventure
KALI04101,KALI,Kali Himal,2004,Spring,4/8/2004,5/4/2004,5/7/2004,Success (main peak),6985,4,0,0,0,FALSE,Cho Oyu Trekking
MANN83101,MANN,Manaslu North,1983,Spring,4/12/1983,5/10/1983,NA,Success (main peak),6994,12,0,0,0,FALSE,NA
MANN64301,MANN,Manaslu North,1964,Autumn,10/17/1964,10/25/1964,NA,Success (main peak),6994,5,0,6,0,FALSE,NA
MANN92301,MANN,Manaslu North,1992,Autumn,9/9/1992,10/1/1992,10/3/1992,Success (main peak),6994,3,0,2,0,FALSE,Nepal Himal
MANN99301,MANN,Manaslu North,1999,Autumn,9/23/1999,10/18/1999,10/26/1999,Success (main peak),6994,7,0,4,0,FALSE,Cosmo Treks
GIMM97101,GIMM,Gimmigela Chuli,1997,Spring,4/3/1997,5/10/1997,5/18/1997,Success (main peak),7005,14,0,0,0,FALSE,Summit Nepal Trekking
GIME94301,GIME,Gimmigela Chuli East,1994,Autumn,10/3/1994,10/28/1994,NA,Success (main peak),7007,8,0,3,0,FALSE,NA
GIME93301,GIME,Gimmigela Chuli East,1993,Autumn,9/23/1993,10/9/1993,NA,Success (main peak),7007,19,0,3,0,FALSE,None
GIME16301,GIME,Gimmigela Chuli East,2016,Autumn,10/26/2016,11/10/2016,11/14/2016,Success (main peak),7007,2,0,0,0,FALSE,Dream Himalaya Adventures
GAUS79301,GAUS,Gaurishankar South,1979,Autumn,10/8/1979,11/9/1979,11/13/1979,Success (main peak),7010,5,0,1,0,FALSE,NA
GAUS83301,GAUS,Gaurishankar South,1983,Autumn,10/2/1983,11/1/1983,11/7/1983,Success (main peak),7010,15,0,0,0,FALSE,NA
GAUS84301,GAUS,Gaurishankar South,1984,Autumn,9/30/1984,10/19/1984,10/20/1984,Success (main peak),7010,13,0,7,0,TRUE,NA
PLNG52101,PLNG,Palung,1952,Spring,5/5/1952,5/13/1952,5/15/1952,Success (main peak),7012,3,0,0,0,FALSE,NA
PLNG55201,PLNG,Palung,1955,Summer,NA,6/16/1955,NA,Success (main peak),7012,3,0,0,0,FALSE,NA
PLNG06301,PLNG,Palung,2006,Autumn,9/11/2006,9/19/2006,10/7/2006,Success (main peak),7012,1,0,0,0,FALSE,Thamserku Trekking
HCHI03101,HCHI,Hungchhi,2003,Spring,3/31/2003,4/24/2003,4/26/2003,Success (main peak),7029,8,0,2,0,FALSE,NE-KO Treks
HCHI03102,HCHI,Hungchhi,2003,Spring,4/1/2003,4/19/2003,4/21/2003,Success (main peak),7029,4,0,5,0,FALSE,Cosmo Treks
HCHI06301,HCHI,Hungchhi,2006,Autumn,10/15/2006,11/1/2006,11/5/2006,Success (main peak),7029,5,0,2,0,FALSE,None
SAIP85301,SAIP,Saipal,1985,Autumn,9/26/1985,10/22/1985,10/25/1985,Success (main peak),7030,13,0,0,0,FALSE,NA
SAIP90302,SAIP,Saipal,1990,Autumn,10/9/1990,10/28/1990,NA,Success (main peak),7030,5,0,5,0,FALSE,International Trekkers (Intrek Asia)
SAIP90301,SAIP,Saipal,1990,Autumn,9/19/1990,10/26/1990,10/28/1990,Success (main peak),7030,7,0,4,0,FALSE,Pabil Treks
SAIP63301,SAIP,Saipal,1963,Autumn,9/27/1963,10/21/1963,10/31/1963,Success (main peak),7030,6,0,5,0,FALSE,NA
SAIP98301,SAIP,Saipal,1998,Autumn,9/14/1998,10/7/1998,10/10/1998,Success (main peak),7030,3,0,0,0,FALSE,Cosmo Treks
RATC96301,RATC,Ratna Chuli,1996,Autumn,9/20/1996,10/14/1996,10/22/1996,Success (main peak),7035,12,0,5,0,FALSE,Cosmo Treks/Nepal Police
RATC00301,RATC,Ratna Chuli,2000,Autumn,10/11/2000,10/21/2000,10/24/2000,Success (main peak),7035,11,0,5,0,FALSE,Khumbi-ila Mt. & Trekking
RATC03301,RATC,Ratna Chuli,2003,Autumn,10/10/2003,10/18/2003,10/22/2003,Success (main peak),7035,9,0,2,0,FALSE,Tip & Top Trekking
RATC04101,RATC,Ratna Chuli,2004,Spring,4/8/2004,4/19/2004,4/21/2004,Success (main peak),7035,10,0,3,0,FALSE,Thamserku Trekking
RATC08301,RATC,Ratna Chuli,2008,Autumn,9/18/2008,10/4/2008,10/17/2008,Success (main peak),7035,9,0,5,0,FALSE,Cosmo Treks
JANK06101,JANK,Janak Chuli,2006,Spring,4/11/2006,5/6/2006,5/7/2006,Success (main peak),7041,2,0,0,0,FALSE,Wilderness Experience
JANK12301,JANK,Janak Chuli,2012,Autumn,10/2/2012,10/22/2012,10/27/2012,Success (main peak),7041,5,0,0,0,FALSE,Wilderness Experience
GAN384302,GAN3,Ganesh III,1984,Autumn,9/28/1984,10/15/1984,10/19/1984,Success (main peak),7043,2,0,0,0,FALSE,NA
GAN379301,GAN3,Ganesh III,1979,Autumn,9/14/1979,10/19/1979,10/26/1979,Success (main peak),7043,8,0,4,0,FALSE,NA
THUL15301,THUL,Thulagi,2015,Autumn,9/10/2015,9/26/2015,9/28/2015,Success (main peak),7059,4,0,0,0,FALSE,7 Summits Adventure
NILN83301,NILN,Nilgiri North,1983,Autumn,10/8/1983,10/24/1983,10/31/1983,Success (main peak),7061,8,0,1,0,TRUE,NA
NILN90301,NILN,Nilgiri North,1990,Autumn,8/17/1990,9/7/1990,9/11/1990,Success (main peak),7061,5,0,3,0,FALSE,Himalaya Expeditions
NILN82101,NILN,Nilgiri North,1982,Spring,4/8/1982,5/4/1982,NA,Success (main peak),7061,7,0,2,0,FALSE,NA
NILN81101,NILN,Nilgiri North,1981,Spring,4/5/1981,5/7/1981,5/13/1981,Success (main peak),7061,10,0,2,0,FALSE,NA
NILN62301,NILN,Nilgiri North,1962,Autumn,10/6/1962,10/19/1962,NA,Success (main peak),7061,10,0,10,0,FALSE,NA
GLAC83301,GLAC,Glacier Dome,1983,Autumn,10/14/1983,10/22/1983,NA,Success (main peak),7069,17,0,4,0,FALSE,Mountain Travel
GLAC89302,GLAC,Glacier Dome,1989,Autumn,10/19/1989,10/26/1989,NA,Success (main peak),7069,4,0,0,0,FALSE,NA
GLAC90301,GLAC,Glacier Dome,1990,Autumn,9/1/1990,9/10/1990,9/12/1990,Success (main peak),7069,5,0,3,0,FALSE,Himalaya Expeditions
GLAC84301,GLAC,Glacier Dome,1984,Autumn,10/12/1984,10/22/1984,NA,Success (main peak),7069,6,0,3,0,FALSE,NA
GLAC94302,GLAC,Glacier Dome,1994,Autumn,10/15/1994,10/22/1994,NA,Success (main peak),7069,7,0,2,0,FALSE,Pleasure
GLAC86301,GLAC,Glacier Dome,1986,Autumn,10/19/1986,11/7/1986,NA,Success (main peak),7069,10,0,4,0,FALSE,Sherpa Society
GLAC82301,GLAC,Glacier Dome,1982,Autumn,9/14/1982,10/6/1982,NA,Success (main peak),7069,3,0,0,0,FALSE,NA
GLAC64301,GLAC,Glacier Dome,1964,Autumn,9/17/1964,10/16/1964,NA,Success (main peak),7069,7,0,6,0,FALSE,NA
GLAC65101,GLAC,Glacier Dome,1965,Spring,4/6/1965,5/29/1965,6/3/1965,Success (main peak),7069,8,0,9,0,FALSE,NA
GLAC69101,GLAC,Glacier Dome,1969,Spring,4/2/1969,5/4/1969,NA,Success (main peak),7069,9,0,5,0,FALSE,NA
GLAC81101,GLAC,Glacier Dome,1981,Spring,4/6/1981,5/5/1981,NA,Success (main peak),7069,10,0,4,0,FALSE,NA
GLAC82302,GLAC,Glacier Dome,1982,Autumn,9/14/1982,10/6/1982,NA,Success (main peak),7069,3,0,0,0,FALSE,NA
GLAC88301,GLAC,Glacier Dome,1988,Autumn,8/30/1988,10/13/1988,NA,Success (main peak),7069,11,0,2,0,TRUE,Asian Trekking
GLAC98301,GLAC,Glacier Dome,1998,Autumn,9/23/1998,10/8/1998,10/16/1998,Success (main peak),7069,4,0,0,0,FALSE,Everest Adventure
TARS81301,TARS,Tarke Kang Shar,1981,Autumn,10/2/1981,10/10/1981,10/13/1981,Success (main peak),7069,6,0,3,0,FALSE,NA
TARS84301,TARS,Tarke Kang Shar,1984,Autumn,10/20/1984,10/27/1984,NA,Success (main peak),7069,3,0,2,0,FALSE,NA
TARS90301,TARS,Tarke Kang Shar,1990,Autumn,9/1/1990,9/10/1990,9/12/1990,Success (main peak),7069,5,0,3,0,FALSE,Himalaya Expeditions
TARS94301,TARS,Tarke Kang Shar,1994,Autumn,10/15/1994,10/22/1994,NA,Success (main peak),7069,7,0,2,0,FALSE,Pleasure
TARS98301,TARS,Tarke Kang Shar,1998,Autumn,9/23/1998,10/8/1998,10/16/1998,Success (main peak),7069,4,0,0,0,FALSE,Everest Adventure
GYAJ94301,GYAJ,Gyajikang,1994,Autumn,9/19/1994,10/7/1994,10/19/1994,Success (main peak),7074,15,0,4,0,FALSE,Nepal Police
GYAJ05101,GYAJ,Gyajikang,2005,Spring,4/24/2005,5/2/2005,5/3/2005,Success (main peak),7074,8,0,3,0,FALSE,Glacier Safari Treks
GYAJ05301,GYAJ,Gyajikang,2005,Autumn,9/14/2005,9/26/2005,9/30/2005,Success (main peak),7074,9,0,6,0,TRUE,Sansui Treks & Expeditions
GYAJ08302,GYAJ,Gyajikang,2008,Autumn,10/14/2008,10/23/2008,10/26/2008,Success (main peak),7074,10,0,2,0,FALSE,Thamserku Trekking
GYAJ08303,GYAJ,Gyajikang,2008,Autumn,10/8/2008,10/13/2008,10/17/2008,Success (main peak),7074,4,0,2,0,FALSE,Thamserku Trekking
GYAJ12301,GYAJ,Gyajikang,2012,Autumn,10/13/2012,10/23/2012,10/25/2012,Success (main peak),7074,8,0,2,0,FALSE,Thamserku Trekking
GYAJ17301,GYAJ,Gyajikang,2017,Autumn,9/25/2017,10/7/2017,10/11/2017,Success (main peak),7074,9,0,0,0,FALSE,Campobase Trek
GYAJ17302,GYAJ,Gyajikang,2017,Autumn,10/14/2017,10/25/2017,10/27/2017,Success (main peak),7074,2,0,2,0,FALSE,Satori Adventures (Campobase Treks permit)
HIMJ12301,HIMJ,Himjung,2012,Autumn,9/29/2012,10/12/2012,10/15/2012,Success (main peak),7092,2,0,0,0,FALSE,Seven Summit Treks?
HIMJ18301,HIMJ,Himjung,2018,Autumn,10/21/2018,11/1/2018,11/4/2018,Success (main peak),7092,3,0,0,0,FALSE,Amis Himalaya Adventure
GAN480301,GAN4,Ganesh IV,1980,Autumn,9/25/1980,10/11/1980,10/14/1980,Success (main peak),7104,9,0,2,0,FALSE,NA
GAN482302,GAN4,Ganesh IV,1982,Autumn,9/19/1982,10/5/1982,NA,Success (main peak),7104,6,0,8,0,FALSE,NA
GAN478301,GAN4,Ganesh IV,1978,Autumn,9/10/1978,10/20/1978,NA,Success (main peak),7104,23,0,0,0,FALSE,NA
GAN281302,GAN2,Ganesh II,1981,Autumn,9/19/1981,10/16/1981,NA,Success (main peak),7118,2,0,3,0,FALSE,NA
GAN281301,GAN2,Ganesh II,1981,Autumn,9/17/1981,10/16/1981,NA,Success (main peak),7118,4,0,3,0,FALSE,NA
HIML92301,HIML,Himlung Himal,1992,Autumn,9/25/1992,10/3/1992,10/9/1992,Success (main peak),7126,11,0,3,0,FALSE,Guides For All Seasons
HIML01101,HIML,Himlung Himal,2001,Spring,4/27/2001,5/14/2001,5/24/2001,Success (main peak),7126,10,0,2,0,FALSE,Churen Himal Treks
HIML02301,HIML,Himlung Himal,2002,Autumn,10/6/2002,10/16/2002,10/18/2002,Success (main peak),7126,10,0,4,0,FALSE,Great Himalayan Adventure (GHA)
HIML03101,HIML,Himlung Himal,2003,Spring,4/7/2003,4/18/2003,5/23/2003,Success (main peak),7126,8,0,0,0,FALSE,Sea to Summit Trekking
HIML03302,HIML,Himlung Himal,2003,Autumn,10/2/2003,10/11/2003,10/16/2003,Success (main peak),7126,7,0,2,0,FALSE,Thamserku Trekking
HIML03303,HIML,Himlung Himal,2003,Autumn,10/24/2003,11/2/2003,11/6/2003,Success (main peak),7126,8,0,3,0,FALSE,Khumbi-ila Mt. & Trekking
HIML03304,HIML,Himlung Himal,2003,Autumn,10/11/2003,10/20/2003,10/24/2003,Success (main peak),7126,6,0,2,0,FALSE,Great Himalayan Adventure (GHA)
HIML03305,HIML,Himlung Himal,2003,Autumn,10/10/2003,10/17/2003,10/21/2003,Success (main peak),7126,8,0,2,0,FALSE,South Asian Treks
HIML03306,HIML,Himlung Himal,2003,Autumn,11/13/2003,11/22/2003,11/26/2003,Success (main peak),7126,12,0,3,0,FALSE,Asian Trekking
HIML03307,HIML,Himlung Himal,2003,Autumn,10/8/2003,10/18/2003,10/21/2003,Success (main peak),7126,5,0,0,0,FALSE,Asian Trekking
HIML04301,HIML,Himlung Himal,2004,Autumn,10/15/2004,10/25/2004,10/26/2004,Success (main peak),7126,12,0,2,0,FALSE,Churen Himal Treks/Mandala Trekking
HIML04303,HIML,Himlung Himal,2004,Autumn,10/9/2004,10/19/2004,10/21/2004,Success (main peak),7126,6,0,3,0,FALSE,Blue Sky Treks
HIML04305,HIML,Himlung Himal,2004,Autumn,10/30/2004,11/3/2004,11/5/2004,Success (main peak),7126,4,0,1,0,FALSE,Nomad Expeditions
HIML05102,HIML,Himlung Himal,2005,Spring,5/13/2005,5/19/2005,5/22/2005,Success (main peak),7126,3,0,1,0,FALSE,Iceland Trekking
HIML07101,HIML,Himlung Himal,2007,Spring,4/2/2007,4/10/2007,4/13/2007,Success (main peak),7126,12,0,2,0,FALSE,Thamserku Trekking
HIML08301,HIML,Himlung Himal,2008,Autumn,9/30/2008,10/12/2008,10/14/2008,Success (main peak),7126,10,0,1,0,FALSE,Asian Trekking
HIML08302,HIML,Himlung Himal,2008,Autumn,9/30/2008,10/14/2008,10/17/2008,Success (main peak),7126,2,0,1,0,FALSE,Iceland Trekking (Tendi)
HIML08303,HIML,Himlung Himal,2008,Autumn,10/3/2008,10/16/2008,10/21/2008,Success (main peak),7126,2,0,2,0,FALSE,Iceland Trekking (Tendi)
HIML08305,HIML,Himlung Himal,2008,Autumn,10/18/2008,10/31/2008,11/3/2008,Success (main peak),7126,11,0,0,0,FALSE,Multi Adventure
HIML08306,HIML,Himlung Himal,2008,Autumn,10/15/2008,10/28/2008,11/2/2008,Success (main peak),7126,4,0,0,0,FALSE,Iceland Trekking (Tendi)
HIML08308,HIML,Himlung Himal,2008,Autumn,10/16/2008,10/27/2008,11/1/2008,Success (main peak),7126,6,0,0,0,FALSE,Pike Peak Trekking
HIML09301,HIML,Himlung Himal,2009,Autumn,10/1/2009,10/17/2009,10/20/2009,Success (main peak),7126,4,0,3,0,FALSE,Iceland Trekking
HIML09303,HIML,Himlung Himal,2009,Autumn,10/13/2009,10/19/2009,10/22/2009,Success (main peak),7126,2,0,0,0,FALSE,Khumbi-ila Mt. & Trekking
HIML09304,HIML,Himlung Himal,2009,Autumn,10/17/2009,10/30/2009,11/2/2009,Success (main peak),7126,13,0,2,0,FALSE,Multi Adventure
HIML09305,HIML,Himlung Himal,2009,Autumn,10/29/2009,11/6/2009,11/10/2009,Success (main peak),7126,8,0,6,0,FALSE,Arun Treks
HIML09306,HIML,Himlung Himal,2009,Autumn,9/18/2009,10/14/2009,11/1/2009,Success (main peak),7126,8,0,1,0,FALSE,Cosmo Treks
HIML09307,HIML,Himlung Himal,2009,Autumn,10/18/2009,10/27/2009,10/29/2009,Success (main peak),7126,4,0,3,0,FALSE,Arun Treks
HIML09308,HIML,Himlung Himal,2009,Autumn,10/14/2009,10/22/2009,10/26/2009,Success (main peak),7126,2,0,2,0,FALSE,Himalayan Mountain Guides
HIML10103,HIML,Himlung Himal,2010,Spring,5/7/2010,5/17/2010,5/21/2010,Success (main peak),7126,6,0,3,0,FALSE,Active Holiday Nepal Treks
HIML10302,HIML,Himlung Himal,2010,Autumn,10/6/2010,10/19/2010,10/21/2010,Success (main peak),7126,6,0,2,0,FALSE,Asian Trekking
HIML10301,HIML,Himlung Himal,2010,Autumn,10/10/2010,10/18/2010,10/21/2010,Success (main peak),7126,4,0,2,0,FALSE,Iceland Trekking
HIML10303,HIML,Himlung Himal,2010,Autumn,10/16/2010,10/29/2010,11/1/2010,Success (main peak),7126,12,0,2,0,FALSE,Multi Adventure
HIML11101,HIML,Himlung Himal,2011,Spring,5/15/2011,5/21/2011,5/24/2011,Success (main peak),7126,3,0,4,0,FALSE,Active Holiday Nepal Treks
HIML11302,HIML,Himlung Himal,2011,Autumn,NA,10/27/2011,NA,Success (main peak),7126,13,0,2,0,FALSE,Multi Adventure
HIML12305,HIML,Himlung Himal,2012,Autumn,10/22/2012,11/1/2012,11/4/2012,Success (main peak),7126,3,0,0,0,FALSE,Asian Trekking
HIML12306,HIML,Himlung Himal,2012,Autumn,10/21/2012,10/26/2012,10/29/2012,Success (main peak),7126,2,0,1,0,FALSE,Sherpa Alpine Trekking
HIML12308,HIML,Himlung Himal,2012,Autumn,10/24/2012,10/31/2012,11/3/2012,Success (main peak),7126,8,0,2,0,FALSE,Sherpa Adventure Travel
HIML12303,HIML,Himlung Himal,2012,Autumn,10/13/2012,10/26/2012,10/29/2012,Success (main peak),7126,13,0,2,0,FALSE,Multi Adventure
HIML12302,HIML,Himlung Himal,2012,Autumn,10/13/2012,10/27/2012,10/31/2012,Success (main peak),7126,7,0,6,0,FALSE,Mountain Experience
HIML12309,HIML,Himlung Himal,2012,Autumn,NA,10/28/2012,NA,Success (main peak),7126,4,0,3,0,FALSE,Seven Summit Treks
HIML12310,HIML,Himlung Himal,2012,Autumn,NA,10/20/2012,NA,Success (main peak),7126,4,0,1,0,FALSE,Himalayan Garden Treks
HIML13101,HIML,Himlung Himal,2013,Spring,5/6/2013,5/14/2013,5/16/2013,Success (main peak),7126,6,0,3,0,FALSE,Khumbu Shangri-La Nepal
HIML13303,HIML,Himlung Himal,2013,Autumn,10/17/2013,10/30/2013,11/3/2013,Success (main peak),7126,5,0,5,0,FALSE,Churen Himal Treks
HIML13304,HIML,Himlung Himal,2013,Autumn,10/22/2013,10/30/2013,11/3/2013,Success (main peak),7126,8,0,4,0,FALSE,Makalu Adventure
HIML13307,HIML,Himlung Himal,2013,Autumn,10/26/2013,11/5/2013,11/9/2013,Success (main peak),7126,15,0,8,0,FALSE,Active Holiday Nepal Treks
HIML13309,HIML,Himlung Himal,2013,Autumn,10/19/2013,10/30/2013,11/2/2013,Success (main peak),7126,12,0,2,0,FALSE,Multi Adventure
HIML13310,HIML,Himlung Himal,2013,Autumn,10/22/2013,10/30/2013,11/2/2013,Success (main peak),7126,2,0,1,0,FALSE,Mountain Sherpa Trekking
HIML13311,HIML,Himlung Himal,2013,Autumn,10/23/2013,10/31/2013,10/26/2013,Success (main peak),7126,8,0,3,0,FALSE,Dawa Sherpa
HIML13308,HIML,Himlung Himal,2013,Autumn,10/2/2013,10/22/2013,10/24/2013,Success (main peak),7126,72,0,25,0,TRUE,Active Holiday Nepal Treks
HIML13312,HIML,Himlung Himal,2013,Autumn,NA,11/3/2013,NA,Success (main peak),7126,5,0,4,0,FALSE,International Sherpa Adventure
HIML13314,HIML,Himlung Himal,2013,Autumn,NA,10/31/2013,NA,Success (main peak),7126,1,0,2,0,FALSE,International Sherpa Adventure?
HIML14301,HIML,Himlung Himal,2014,Autumn,9/14/2014,9/24/2014,9/27/2014,Success (main peak),7126,7,0,3,0,FALSE,Active Holiday Nepal Treks
HIML14303,HIML,Himlung Himal,2014,Autumn,10/18/2014,10/26/2014,10/30/2014,Success (main peak),7126,5,0,5,0,TRUE,Dreamers Destination Treks (Himal Exped permit)
HIML14304,HIML,Himlung Himal,2014,Autumn,NA,10/27/2014,NA,Success (main peak),7126,7,0,3,0,FALSE,Yeti Adventure
HIML15301,HIML,Himlung Himal,2015,Autumn,9/11/2015,9/24/2015,9/28/2015,Success (main peak),7126,7,0,8,0,FALSE,Active Holiday Nepal Treks
HIML15302,HIML,Himlung Himal,2015,Autumn,NA,10/29/2015,NA,Success (main peak),7126,13,0,7,0,FALSE,Yeti Adventure
HIML15303,HIML,Himlung Himal,2015,Autumn,10/16/2015,10/28/2015,10/30/2015,Success (main peak),7126,8,0,4,0,FALSE,Snowy Horizon Treks
HIML15304,HIML,Himlung Himal,2015,Autumn,10/29/2015,11/10/2015,11/12/2015,Success (main peak),7126,6,0,3,0,TRUE,Makalu Adventure
HIML16101,HIML,Himlung Himal,2016,Spring,5/3/2016,5/12/2016,5/15/2016,Success (main peak),7126,8,0,7,0,FALSE,Yeti Adventure
HIML15307,HIML,Himlung Himal,2015,Autumn,NA,11/2/2015,NA,Success (main peak),7126,13,0,11,0,FALSE,Seven Summit Treks
HIML15308,HIML,Himlung Himal,2015,Autumn,9/20/2015,10/1/2015,10/3/2015,Success (main peak),7126,6,0,5,0,FALSE,Active Holiday Nepal Treks
HIML15309,HIML,Himlung Himal,2015,Autumn,NA,10/16/2015,NA,Success (main peak),7126,3,0,0,0,FALSE,Summit Nepal Trekking
HIML16305,HIML,Himlung Himal,2016,Autumn,10/22/2016,10/29/2016,NA,Success (main peak),7126,12,0,12,0,FALSE,Seven Summit Treks
HIML16306,HIML,Himlung Himal,2016,Autumn,10/28/2016,11/3/2016,11/6/2016,Success (main peak),7126,1,0,1,0,FALSE,Himalaya Hikes (Seven Summit Treks pmt)
HIML16307,HIML,Himlung Himal,2016,Autumn,10/31/2016,11/6/2016,11/9/2016,Success (main peak),7126,3,0,1,0,FALSE,Khumbi-ila Mt. & Trekking
HIML16308,HIML,Himlung Himal,2016,Autumn,10/13/2016,10/16/2016,10/17/2016,Success (main peak),7126,4,0,3,0,FALSE,Himalayan Nepal Trek
HIML16309,HIML,Himlung Himal,2016,Autumn,NA,10/29/2016,NA,Success (main peak),7126,3,0,1,0,FALSE,Cho Oyu Trekking
HIML16311,HIML,Himlung Himal,2016,Autumn,10/24/2016,11/4/2016,11/7/2016,Success (main peak),7126,5,0,4,0,FALSE,Makalu Adventure
HIML17101,HIML,Himlung Himal,2017,Spring,4/26/2017,5/4/2017,5/12/2017,Success (main peak),7126,10,0,7,0,FALSE,Yeti Adventure
HIML17301,HIML,Himlung Himal,2017,Autumn,9/23/2017,10/4/2017,10/7/2017,Success (main peak),7126,11,0,3,0,FALSE,Thamserku Trekking
HIML17302,HIML,Himlung Himal,2017,Autumn,10/22/2017,11/2/2017,11/5/2017,Success (main peak),7126,4,0,3,0,FALSE,Makalu Adventure (Snowy Horizon permit)
HIML17304,HIML,Himlung Himal,2017,Autumn,10/5/2017,10/11/2017,10/15/2017,Success (main peak),7126,13,0,0,0,FALSE,Sherpa Adventure Travel
HIML17305,HIML,Himlung Himal,2017,Autumn,10/19/2017,10/30/2017,NA,Success (main peak),7126,15,0,15,0,FALSE,Seven Summit Treks
HIML17306,HIML,Himlung Himal,2017,Autumn,NA,10/22/2017,NA,Success (main peak),7126,2,0,2,0,FALSE,Snowy Horizon Treks
HIML17307,HIML,Himlung Himal,2017,Autumn,NA,10/10/2017,NA,Success (main peak),7126,5,0,2,0,FALSE,Yeti Adventure
HIML17308,HIML,Himlung Himal,2017,Autumn,NA,10/30/2017,NA,Success (main peak),7126,6,0,1,0,FALSE,Snowy Horizon Treks permit
HIML17309,HIML,Himlung Himal,2017,Autumn,NA,10/29/2017,NA,Success (main peak),7126,13,0,4,0,FALSE,Satori Adventures
HIML18301,HIML,Himlung Himal,2018,Autumn,9/14/2018,9/26/2018,9/28/2018,Success (main peak),7126,5,0,3,0,FALSE,Himalaya Vision
HIML18302,HIML,Himlung Himal,2018,Autumn,9/21/2018,10/4/2018,10/8/2018,Success (main peak),7126,12,0,4,0,FALSE,Thamserku Trekking
HIML18304,HIML,Himlung Himal,2018,Autumn,10/3/2018,10/15/2018,10/18/2018,Success (main peak),7126,6,0,2,0,TRUE,Climbalaya (Alternative Nepal Trek permit)
HIML18306,HIML,Himlung Himal,2018,Autumn,10/19/2018,10/25/2018,11/1/2018,Success (main peak),7126,2,0,2,0,FALSE,Seven Summit Treks
HIML18307,HIML,Himlung Himal,2018,Autumn,10/18/2018,10/25/2018,11/3/2018,Success (main peak),7126,7,0,5,0,FALSE,Seven Summit Treks
HIML18308,HIML,Himlung Himal,2018,Autumn,10/17/2018,10/27/2018,10/30/2018,Success (main peak),7126,1,0,1,0,TRUE,Seven Summit Treks
HIML18309,HIML,Himlung Himal,2018,Autumn,10/13/2018,10/26/2018,10/29/2018,Success (main peak),7126,4,0,3,0,FALSE,Annapurna Foothills (Wild Yak Expeditions permit)
HIML18310,HIML,Himlung Himal,2018,Autumn,9/8/2018,9/16/2018,9/18/2018,Success (main peak),7126,2,0,4,0,FALSE,High Himalayan Climbing
HIML18312,HIML,Himlung Himal,2018,Autumn,NA,10/31/2018,NA,Success (main peak),7126,3,0,2,0,FALSE,Wild Yak Expeditions
HIML18313,HIML,Himlung Himal,2018,Autumn,10/11/2018,10/19/2018,NA,Success (main peak),7126,7,0,6,0,FALSE,Imagine Nepal
HIML18314,HIML,Himlung Himal,2018,Autumn,10/3/2018,10/14/2018,NA,Success (main peak),7126,6,0,5,0,FALSE,Satori Adventures
HIML18315,HIML,Himlung Himal,2018,Autumn,10/10/2018,10/23/2018,NA,Success (main peak),7126,4,0,2,0,FALSE,Himalayan Ecstasy Treks (Alternative Nepal permit)
HIML18316,HIML,Himlung Himal,2018,Autumn,10/21/2018,10/28/2018,10/31/2018,Success (main peak),7126,1,0,1,0,FALSE,Himalayan Ecstasy Treks (Wild Yaks Exped permit)
HIML18317,HIML,Himlung Himal,2018,Autumn,NA,11/4/2018,NA,Success (main peak),7126,1,0,1,0,FALSE,Wild Yak Expeditions permit
HIML18318,HIML,Himlung Himal,2018,Autumn,NA,10/16/2018,NA,Success (main peak),7126,2,0,3,0,FALSE,Alternative Nepal permit
HIML19101,HIML,Himlung Himal,2019,Spring,5/1/2019,5/9/2019,5/10/2019,Success (main peak),7126,2,0,2,0,FALSE,Summit Nepal Trekking
HIML19102,HIML,Himlung Himal,2019,Spring,4/24/2019,4/30/2019,5/2/2019,Success (main peak),7126,7,0,3,0,FALSE,Tribeni Treks
HIML19103,HIML,Himlung Himal,2019,Spring,4/13/2019,4/28/2019,5/12/2019,Success (main peak),7126,5,0,0,0,FALSE,Cosmo Treks
HIML19104,HIML,Himlung Himal,2019,Spring,NA,5/9/2019,NA,Success (main peak),7126,10,0,7,0,FALSE,Himalayan Travellers Nepal
