"","can_party","general_votes","ttl_disb","state"
"430","REP",0.552092047610836,-0.377715460825512,"MS"
"431","DEM",-0.739102484270879,-0.813370208959545,"MS"
"432","DEM",1.24446523520697,-0.275401857671957,"MO"
"433","REP",1.30616567321064,0.351549474342595,"MO"
"434","DEM",0.233279504215125,-0.493712988048418,"MO"
"435","REP",1.40455554723746,-0.0571200359861084,"MO"
"436","Other",-1.6582039493931,-0.860403226906264,"MO"
"437","REP",1.09963524114271,-0.131777273643956,"MO"
"438","DEM",-0.55248384443111,-0.689984126132038,"MO"
"439","DEM",0.669535554175777,-0.231564559852515,"MO"
"440","REP",-0.163687756458367,-0.763523294461772,"MO"
"441","REP",1.26181498546198,0.302795961554808,"MO"
"442","REP",1.14122489336692,0.441876379329119,"MO"
"443","DEM",-0.549424318579689,-0.845247963654207,"MO"
"444","Other",1.15490570001962,0.1813609649368,"MO"
"445","REP",1.84598542953222,3.95741820744324,"MT"
"446","DEM",0.857994884365181,1.28762228412142,"MT"
"447","REP",0.657160642703563,-0.563869108578672,"NE"
"448","REP",0.0514118354129297,0.392935904433056,"NE"
"449","DEM",0.0083297315538854,1.14626940176225,"NE"
